datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,energy_consumption,energy_consumed,battery,battery_corrected_voltage,temp,temp_motor,temp_batt,temp_cpu,temp_imu,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2026-03-19T14:53:02.585+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,,227.94,-0.06,,-14,,,87,,25,39,25,,25,100,,-59.9,-0.9,,,0,,,,,,,,,,,,,,,euc.distance=0
2026-03-19T14:53:03.015+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.90,-0.09,,-21,,,87,,25,39,25,,25,100,,-59.9,-0.9,,,0,,,,,,,,,,,,,,,euc.distanceUser=231.79
2026-03-19T14:53:03.452+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.93,-0.12,,-27,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.distanceTotal=234.12
2026-03-19T14:53:03.895+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.89,-0.16,,-36,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.energyConsumedTotal=7191.6
2026-03-19T14:53:06.156+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.90,0.00,,0,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.energyConsumptionTotalAvg=30.7
2026-03-19T14:53:06.187+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.90,0.00,,0,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.firmware=1.9.130
2026-03-19T14:53:06.895+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.93,-0.06,,-14,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.firmwareBattery1=2.2.76
2026-03-19T14:53:08.460+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.90,-0.16,,-36,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.firmwareBattery2=2.2.76
2026-03-19T14:53:08.480+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.90,-0.16,,-36,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.firmwareBluetooth=1.4.34
2026-03-19T14:53:09.176+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.89,-0.12,,-27,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.firmwareInverter=8.3.37
2026-03-19T14:53:09.198+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.89,-0.12,,-27,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.make=Inmotion
2026-03-19T14:53:09.958+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.87,-0.09,,-21,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.model=P6
2026-03-19T14:53:09.981+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.87,-0.09,,-21,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.serial=A14219B060021909
2026-03-19T14:53:10.681+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.92,0.00,,0,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.serialBattery1=this is default mess
2026-03-19T14:53:13.555+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.87,-0.12,,-27,,,87,,25,39,25,,25,100,,-59.9,-1.0,,,0,,,,,,,,,,,,,,,euc.serialBattery2=this is default mess
2026-03-19T14:53:15.184+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.89,0.00,,0,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,euc.type=INMOTION_NEW
2026-03-19T14:53:15.210+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.89,0.00,,0,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,euc.btAddress=C0:0E:BB:6A:90:16
2026-03-19T14:53:15.895+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.89,-0.06,,-14,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,euc.btName=P6-60021909
2026-03-19T14:53:15.910+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.89,-0.06,,-14,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,euc.speedCorrection=0
2026-03-19T14:53:16.637+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.90,-0.16,,-36,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,euc.distCorrection=0
2026-03-19T14:53:16.650+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.90,-0.16,,-36,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,info.manufacturer=TCL
2026-03-19T14:53:17.204+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.87,-0.06,,-14,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,info.brand=TCL
2026-03-19T14:53:17.225+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.87,-0.06,,-14,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,info.device=MonaLisa
2026-03-19T14:53:17.958+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.87,-0.09,,-21,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,info.display=AP3A.240905.015.A2
2026-03-19T14:53:20.724+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.86,0.00,,0,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,info.id=AP3A.240905.015.A2
2026-03-19T14:53:20.748+0100,0,0,0.000,234.120,0.00,0.00,0.00,0.00,54.00,0.00,227.86,0.00,,0,,,87,,25,39,25,,25,100,,-59.9,-1.1,,,0,,,,,,,,,,,,,,,info.model=T951K
