datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,energy_consumption,energy_consumed,battery,battery_corrected_voltage,temp,temp_motor,temp_batt,temp_cpu,temp_imu,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2026-03-25T16:18:56.043+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.59,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.battery1Imbalance=0.008
2026-03-25T16:18:56.546+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.60,-0.04,,-9,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.distance=0
2026-03-25T16:18:56.979+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.60,0.00,,0,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.distanceUser=269.28
2026-03-25T16:18:57.419+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.58,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.distanceTotal=271.61
2026-03-25T16:18:57.911+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.59,-0.18,,-41,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.energyConsumedTotal=8449.8
2026-03-25T16:18:58.442+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.58,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.energyConsumptionTotalAvg=31.1
2026-03-25T16:19:00.560+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.57,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.firmware=1.9.130
2026-03-25T16:19:00.587+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.57,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.firmwareBattery1=2.2.76
2026-03-25T16:19:01.402+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.58,-0.04,,-9,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.firmwareBattery2=2.2.76
2026-03-25T16:19:01.425+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.58,-0.04,,-9,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.firmwareBluetooth=1.4.34
2026-03-25T16:19:02.062+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.firmwareInverter=8.3.37
2026-03-25T16:19:02.078+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.make=Inmotion
2026-03-25T16:19:02.561+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,-0.16,,-36,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.model=P6
2026-03-25T16:19:03.256+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.18,,-41,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.serial=A14219B060021909
2026-03-25T16:19:03.285+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.18,,-41,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.serialBattery1=this is default mess
2026-03-25T16:19:03.957+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.serialBattery2=this is default mess
2026-03-25T16:19:03.974+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.type=INMOTION_NEW
2026-03-25T16:19:04.762+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,0.00,,0,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.btAddress=C0:0E:BB:6A:90:16
2026-03-25T16:19:04.787+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,0.00,,0,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.btName=P6-60021909
2026-03-25T16:19:05.512+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.speedCorrection=0
2026-03-25T16:19:05.536+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,euc.distCorrection=0
2026-03-25T16:19:06.314+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,info.manufacturer=TCL
2026-03-25T16:19:06.320+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-1.9,,,0,,,,,,,,,,,,,,,info.brand=TCL
2026-03-25T16:19:08.376+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.57,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.device=MonaLisa
2026-03-25T16:19:08.384+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.57,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.display=AP3A.240905.015.A2
2026-03-25T16:19:09.242+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.id=AP3A.240905.015.A2
2026-03-25T16:19:09.260+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.56,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.model=T951K
2026-03-25T16:19:10.008+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.product=T951K_EEA
2026-03-25T16:19:10.031+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.sdk=35
2026-03-25T16:19:10.851+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.53,-0.06,,-14,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.instance=c2e9ba83dd6b156c
2026-03-25T16:19:10.858+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.53,-0.06,,-14,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.appVersionName=2.62.0
2026-03-25T16:19:12.981+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.58,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.appVersionCode=2020620000
2026-03-25T16:19:12.996+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.58,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.timeZone=Europe/Paris
2026-03-25T16:19:13.853+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.networkTimeSkew=75
2026-03-25T16:19:13.875+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,info.gpsTimeSkew=0
2026-03-25T16:19:14.473+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-2.2,,,0,,,,,,,,,,,,,,,info.gpsTimeCorrection=0
2026-03-25T16:19:16.159+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.06,,-14,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:16.179+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.06,,-14,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:16.902+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:16.926+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:17.720+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.53,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:17.741+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.53,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:18.462+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.04,,-9,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:18.485+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.04,,-9,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:19.076+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.53,-0.18,,-41,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:19.101+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.53,-0.18,,-41,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:19.909+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.16,,-36,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:24.209+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:24.237+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:24.952+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.12,,-27,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:27.238+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.54,-0.09,,-20,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:28.792+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.09,,-20,,,79,,22,26,22,,23,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:30.415+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.18,,-41,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:30.441+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.18,,-41,,,79,,22,26,22,,22,100,,-60.3,-2.0,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:31.192+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.50,-0.16,,-36,,,79,,22,26,22,,22,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:33.957+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.04,,-9,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:35.487+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.50,-0.12,,-27,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:35.511+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.50,-0.12,,-27,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:36.260+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.06,,-14,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:36.282+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.06,,-14,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:37.035+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.53,-0.12,,-27,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:37.058+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.53,-0.12,,-27,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:38.005+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.18,,-41,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:38.028+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.18,,-41,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:38.871+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.50,-0.16,,-36,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:38.896+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.50,-0.16,,-36,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:39.612+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.12,,-27,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:39.636+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.51,-0.12,,-27,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:40.337+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.49,-0.12,,-27,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
2026-03-25T16:19:40.365+0100,0,0,0.000,271.610,0.00,0.00,0.00,0.00,54.00,0.00,225.49,-0.12,,-27,,,79,,22,26,22,,23,100,,-60.3,-2.1,,,0,,,,,,,,,,,,,,,
