datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,energy_consumption,energy_consumed,battery,battery_corrected_voltage,temp,temp_motor,temp_batt,temp_cpu,temp_imu,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2026-04-04T15:39:55.648+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.44,-0.84,,-192,,,93,228.29,27,56,23,,40,96,,0.0,0.2,,,0,2026-04-04T15:39:55.000+0200,0,0,0.000,48.0956033,-2.1579917,0.08,0.25,0.00,0.50,72.2,238,2,,euc.batteryCircuitResistance=0.18
2026-04-04T15:39:55.664+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.44,-0.84,,-192,,,93,228.29,27,56,23,,40,96,,0.0,0.2,,,0,2026-04-04T15:39:55.000+0200,0,0,0.000,48.0956033,-2.1579917,0.08,0.25,0.00,0.50,72.2,238,2,,euc.battery1Imbalance=0.006
2026-04-04T15:39:56.232+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.43,-0.78,,-178,,,93,228.29,27,56,23,,40,100,,-0.1,-0.5,,,0,2026-04-04T15:39:56.000+0200,0,0,0.000,48.0956033,-2.1579917,0.66,0.28,0.00,0.66,72.2,82,2,,euc.battery2Imbalance=0.008
2026-04-04T15:39:56.252+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.43,-0.78,,-178,,,93,228.29,27,56,23,,40,100,,-0.1,-0.5,,,0,2026-04-04T15:39:56.000+0200,0,0,0.000,48.0956033,-2.1579917,0.66,0.28,0.00,0.66,72.2,82,2,,euc.distance=0
2026-04-04T15:39:56.925+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.40,-0.62,,-142,,,93,228.29,27,56,23,,40,98,,-0.2,-1.6,,,0,2026-04-04T15:39:56.000+0200,0,0,0.000,48.0956033,-2.1579917,0.66,0.28,0.00,0.66,72.2,82,2,,euc.distanceUser=333.74
2026-04-04T15:39:56.946+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.40,-0.62,,-142,,,93,228.29,27,56,23,,40,98,,-0.2,-1.6,,,0,2026-04-04T15:39:56.000+0200,0,0,0.000,48.0956033,-2.1579917,0.66,0.28,0.00,0.66,72.2,82,2,,euc.distanceTotal=336.07
2026-04-04T15:39:57.635+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.44,-0.76,,-174,,,93,228.30,27,56,23,,40,96,,-0.0,-1.3,,,0,2026-04-04T15:39:57.000+0200,0,0,0.000,48.0956017,-2.1579883,0.99,0.33,0.00,0.99,72.1,105,2,,euc.energyConsumedTotal=10674.4
2026-04-04T15:39:57.650+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.44,-0.76,,-174,,,93,228.30,27,56,23,,40,96,,-0.0,-1.3,,,0,2026-04-04T15:39:57.000+0200,0,0,0.000,48.0956017,-2.1579883,0.99,0.33,0.00,0.99,72.1,105,2,,euc.energyConsumptionTotalAvg=31.8
2026-04-04T15:39:58.267+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.43,-0.78,,-178,,,93,228.29,27,56,23,,40,100,,-0.1,-1.0,,,0,2026-04-04T15:39:58.000+0200,0,0,0.000,48.0956033,-2.1579867,0.91,0.37,0.00,0.99,72.1,106,2,,euc.firmware=1.9.130
2026-04-04T15:39:58.288+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.43,-0.78,,-178,,,93,228.29,27,56,23,,40,100,,-0.1,-1.0,,,0,2026-04-04T15:39:58.000+0200,0,0,0.000,48.0956033,-2.1579867,0.91,0.37,0.00,0.99,72.1,106,2,,euc.firmwareBattery1=2.2.76
2026-04-04T15:39:58.872+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.40,-0.78,,-178,,,93,228.27,27,56,23,,40,98,,-0.2,-2.0,,,0,2026-04-04T15:39:58.000+0200,0,0,0.000,48.0956033,-2.1579867,0.91,0.37,0.00,0.99,72.1,106,2,,euc.firmwareBattery2=2.2.76
2026-04-04T15:39:58.897+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.40,-0.78,,-178,,,93,228.27,27,56,23,,40,98,,-0.2,-2.0,,,0,2026-04-04T15:39:58.000+0200,0,0,0.000,48.0956033,-2.1579867,0.91,0.37,0.00,0.99,72.1,106,2,,euc.firmwareBluetooth=1.4.34
2026-04-04T15:39:59.488+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.43,-0.82,,-187,,,93,228.28,27,56,23,,40,96,,-0.2,-1.7,,,0,2026-04-04T15:39:59.000+0200,0,0,0.000,48.0956050,-2.1579867,0.28,0.36,0.00,0.99,72.0,149,2,,euc.firmwareInverter=8.3.37
2026-04-04T15:39:59.494+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.43,-0.82,,-187,,,93,228.28,27,56,23,,40,96,,-0.2,-1.7,,,0,2026-04-04T15:39:59.000+0200,0,0,0.000,48.0956050,-2.1579867,0.28,0.36,0.00,0.99,72.0,149,2,,euc.make=Inmotion
2026-04-04T15:40:00.115+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.48,-0.88,,-201,,,93,228.32,27,56,23,,40,95,,0.0,-3.7,,,0,2026-04-04T15:39:59.000+0200,0,0,0.000,48.0956050,-2.1579867,0.28,0.36,0.00,0.99,72.0,149,2,,euc.model=P6
2026-04-04T15:40:00.123+0200,0,0,0.000,336.070,0.00,0.00,0.00,0.00,55.00,0.00,228.48,-0.88,,-201,,,93,228.32,27,56,23,,40,95,,0.0,-3.7,,,0,2026-04-04T15:39:59.000+0200,0,0,0.000,48.0956050,-2.1579867,0.28,0.36,0.00,0.99,72.0,149,2,,euc.serial=A14219B060021909
