datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,energy_consumption,energy_consumed,battery,battery_corrected_voltage,temp,temp_motor,temp_batt,temp_cpu,temp_imu,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2026-02-17T09:37:09.025+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.43,-0.12,,-28,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:09.420+0100,,,0.000,48.1507483,-1.7909317,4.38,4.38,4.38,4.38,31.9,203,4,,euc.battery1Imbalance=0.01
2026-02-17T09:37:09.526+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.44,-0.08,,-19,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:09.420+0100,1,1,0.000,48.1507483,-1.7909317,4.38,4.38,4.38,4.38,31.9,203,4,,euc.distance=0
2026-02-17T09:37:09.967+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.42,-0.12,,-28,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:10.420+0100,1,1,0.003,48.1507717,-1.7909517,2.25,3.32,3.32,4.38,30.9,357,3,,euc.distanceUser=35.27
2026-02-17T09:37:10.510+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.43,-0.14,,-32,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:10.420+0100,2,2,0.003,48.1507717,-1.7909517,2.25,3.32,3.32,4.38,30.9,357,3,,euc.distanceTotal=37.6
2026-02-17T09:37:10.937+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.42,-0.12,,-28,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:10.420+0100,2,2,0.003,48.1507717,-1.7909517,2.25,3.32,3.32,4.38,30.9,357,3,,euc.energyConsumedTotal=1032.2
2026-02-17T09:37:11.459+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.42,-0.19,,-44,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:12.000+0100,3,2,0.003,48.1507800,-1.7909617,1.96,2.86,3.32,4.38,29.5,356,3,,euc.energyConsumptionTotalAvg=27.5
2026-02-17T09:37:12.269+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.06,,-14,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:13.000+0100,3,2,0.005,48.1507617,-1.7909567,2.19,2.70,2.94,4.38,29.0,352,2,,euc.firmware=1.9.130
2026-02-17T09:37:12.284+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.06,,-14,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:13.000+0100,3,2,0.005,48.1507617,-1.7909567,2.19,2.70,2.94,4.38,29.0,352,2,,euc.firmwareBattery1=2.2.76
2026-02-17T09:37:12.998+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.14,,-32,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:13.000+0100,4,3,0.005,48.1507617,-1.7909567,2.19,2.70,2.94,4.38,29.0,352,2,,euc.firmwareBattery2=2.2.76
2026-02-17T09:37:13.014+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.14,,-32,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:13.000+0100,4,3,0.005,48.1507617,-1.7909567,2.19,2.70,2.94,4.38,29.0,352,2,,euc.firmwareBluetooth=1.4.34
2026-02-17T09:37:13.718+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.06,,-14,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:14.000+0100,5,3,0.005,48.1507567,-1.7909617,0.53,2.26,2.94,4.38,27.3,260,2,,euc.firmwareInverter=8.3.37
2026-02-17T09:37:13.745+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.06,,-14,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:14.000+0100,5,3,0.005,48.1507567,-1.7909617,0.53,2.26,2.94,4.38,27.3,260,2,,euc.make=Inmotion
2026-02-17T09:37:14.402+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.14,,-32,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:15.000+0100,6,3,0.005,48.1507533,-1.7909667,0.25,1.93,2.94,4.38,26.4,298,2,,euc.model=P6
2026-02-17T09:37:14.425+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.14,,-32,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:15.000+0100,6,3,0.005,48.1507533,-1.7909667,0.25,1.93,2.94,4.38,26.4,298,2,,euc.serial=A14219B060021909
2026-02-17T09:37:15.036+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.08,,-19,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:15.000+0100,6,3,0.005,48.1507533,-1.7909667,0.25,1.93,2.94,4.38,26.4,298,2,,euc.serialBattery1=this is default mess
2026-02-17T09:37:15.061+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.08,,-19,,,100,,14,20,15,,14,100,,-65.6,-2.9,,,0,2026-02-17T09:37:15.000+0100,6,3,0.005,48.1507533,-1.7909667,0.25,1.93,2.94,4.38,26.4,298,2,,euc.serialBattery2=this is default mess
2026-02-17T09:37:15.722+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.02,,-5,,,100,,14,21,15,,14,100,,-65.6,-3.0,,,0,2026-02-17T09:37:16.000+0100,7,3,0.005,48.1507583,-1.7909783,0.51,1.73,2.94,4.38,26.3,341,2,,euc.type=INMOTION_NEW
2026-02-17T09:37:17.202+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.39,-0.06,,-14,,,100,,14,20,15,,14,100,,-65.6,-3.0,,,0,2026-02-17T09:37:17.000+0100,8,3,0.005,48.1507650,-1.7909850,0.96,1.63,2.94,4.38,26.0,332,2,,euc.btAddress=C0:0E:BB:6A:90:16
2026-02-17T09:37:17.227+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.39,-0.06,,-14,,,100,,14,20,15,,14,100,,-65.6,-3.0,,,0,2026-02-17T09:37:17.000+0100,8,3,0.005,48.1507650,-1.7909850,0.96,1.63,2.94,4.38,26.0,332,2,,euc.btName=P6-60021909
2026-02-17T09:37:17.864+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.39,-0.12,,-28,,,100,,14,21,15,,14,100,,-65.6,-3.0,,,0,2026-02-17T09:37:18.000+0100,9,3,0.005,48.1507567,-1.7909783,0.77,1.53,2.94,4.38,26.8,328,2,,euc.speedCorrection=0
2026-02-17T09:37:17.887+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.39,-0.12,,-28,,,100,,14,21,15,,14,100,,-65.6,-3.0,,,0,2026-02-17T09:37:18.000+0100,9,3,0.005,48.1507567,-1.7909783,0.77,1.53,2.94,4.38,26.8,328,2,,euc.distCorrection=0
2026-02-17T09:37:19.722+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.39,-0.08,,-19,,,100,,14,20,15,,14,100,,-65.6,-3.0,,,0,2026-02-17T09:37:20.000+0100,11,3,0.005,48.1507483,-1.7909817,0.13,1.32,2.94,4.38,28.7,200,2,,info.manufacturer=TCL
2026-02-17T09:37:19.747+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.39,-0.08,,-19,,,100,,14,20,15,,14,100,,-65.6,-3.0,,,0,2026-02-17T09:37:20.000+0100,11,3,0.005,48.1507483,-1.7909817,0.13,1.32,2.94,4.38,28.7,200,2,,info.brand=TCL
2026-02-17T09:37:20.414+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.39,-0.12,,-28,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:21.000+0100,12,3,0.005,48.1507483,-1.7909817,0.14,1.22,2.94,4.38,28.9,141,2,,info.device=MonaLisa
2026-02-17T09:37:22.093+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.39,-0.12,,-28,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:22.000+0100,13,3,0.005,48.1507433,-1.7909800,0.24,1.15,2.94,4.38,29.1,134,2,,info.display=AP3A.240905.015.A2
2026-02-17T09:37:22.120+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.39,-0.12,,-28,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:22.000+0100,13,3,0.005,48.1507433,-1.7909800,0.24,1.15,2.94,4.38,29.1,134,2,,info.id=AP3A.240905.015.A2
2026-02-17T09:37:22.811+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.02,,-5,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:23.000+0100,14,3,0.005,48.1507467,-1.7909783,0.21,1.08,2.94,4.38,29.3,38,2,,info.model=T951K
2026-02-17T09:37:22.835+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.02,,-5,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:23.000+0100,14,3,0.005,48.1507467,-1.7909783,0.21,1.08,2.94,4.38,29.3,38,2,,info.product=T951K_EEA
2026-02-17T09:37:23.451+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.18,,-42,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:24.000+0100,15,3,0.005,48.1507467,-1.7909783,0.18,1.02,2.94,4.38,29.6,353,2,,info.sdk=35
2026-02-17T09:37:23.474+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.18,,-42,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:24.000+0100,15,3,0.005,48.1507467,-1.7909783,0.18,1.02,2.94,4.38,29.6,353,2,,info.instance=c2e9ba83dd6b156c
2026-02-17T09:37:24.191+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.18,,-42,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:24.000+0100,15,3,0.005,48.1507467,-1.7909783,0.18,1.02,2.94,4.38,29.6,353,2,,info.appVersionName=2.62.0
2026-02-17T09:37:24.211+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.40,-0.18,,-42,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:24.000+0100,15,3,0.005,48.1507467,-1.7909783,0.18,1.02,2.94,4.38,29.6,353,2,,info.appVersionCode=2020620000
2026-02-17T09:37:24.888+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.06,,-14,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:25.000+0100,16,3,0.005,48.1507500,-1.7909733,0.29,0.97,2.94,4.38,29.8,18,2,,info.timeZone=Europe/Paris
2026-02-17T09:37:24.912+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.06,,-14,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:25.000+0100,16,3,0.005,48.1507500,-1.7909733,0.29,0.97,2.94,4.38,29.8,18,2,,info.gnssTimeSkew=-822
2026-02-17T09:37:25.549+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.36,-0.14,,-32,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:26.000+0100,17,3,0.005,48.1507550,-1.7909717,0.34,0.94,2.94,4.38,30.1,8,2,,info.networkTimeSkew=-814
2026-02-17T09:37:25.574+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.36,-0.14,,-32,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:26.000+0100,17,3,0.005,48.1507550,-1.7909717,0.34,0.94,2.94,4.38,30.1,8,2,,info.gpsTimeSkew=-778
2026-02-17T09:37:26.165+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.12,,-28,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:26.000+0100,17,3,0.005,48.1507550,-1.7909717,0.34,0.94,2.94,4.38,30.1,8,2,,info.gpsTimeCorrection=0
2026-02-17T09:37:26.184+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.12,,-28,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:26.000+0100,17,3,0.005,48.1507550,-1.7909717,0.34,0.94,2.94,4.38,30.1,8,2,,
2026-02-17T09:37:26.871+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.14,,-32,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:27.000+0100,18,3,0.005,48.1507600,-1.7909700,0.65,0.92,2.94,4.38,30.4,32,2,,
2026-02-17T09:37:26.889+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.14,,-32,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:27.000+0100,18,3,0.005,48.1507600,-1.7909700,0.65,0.92,2.94,4.38,30.4,32,2,,
2026-02-17T09:37:27.553+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.14,,-32,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:28.000+0100,19,3,0.005,48.1507617,-1.7909650,0.76,0.91,2.94,4.38,30.6,43,2,,
2026-02-17T09:37:27.576+0100,0,0,0.000,37.600,0.00,0.00,0.00,0.00,54.00,0.00,231.37,-0.14,,-32,,,100,,14,21,15,,15,100,,-65.6,-3.0,,,0,2026-02-17T09:37:28.000+0100,19,3,0.005,48.1507617,-1.7909650,0.76,0.91,2.94,4.38,30.6,43,2,,
