datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,hr,extra
2025-07-25T08:20:31.558+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:31.881+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:32.178+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:32.483+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:32.776+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:33.122+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:33.408+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:33.722+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:34.036+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:34.337+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:34.641+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:34.944+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:35.261+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:35.554+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:36.381+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:36.403+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:36.985+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:36.998+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:37.631+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:37.691+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:38.247+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:38.269+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:38.859+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:38.880+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:39.461+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:39.485+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:40.064+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:40.076+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:40.688+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:40.701+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,22,,,100,,,,,,0,,
2025-07-25T08:20:41.308+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:41.327+0700,0,0,0,0,0,0,0,0,,0,133.8,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:41.929+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:41.948+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:42.526+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:42.543+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:43.148+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:43.166+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:43.770+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:43.788+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:44.390+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:44.409+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:44.988+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:45.006+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:45.615+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:45.638+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:46.237+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:46.260+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:46.858+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:46.877+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:47.506+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:47.531+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:48.080+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:48.103+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:48.703+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:48.726+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:49.321+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:49.343+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:49.942+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:49.967+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:50.559+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:50.582+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:51.159+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:51.183+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:51.780+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:51.803+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:52.398+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:52.422+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:53.021+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:53.044+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:53.622+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:53.647+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:54.240+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:54.264+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:54.907+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:54.931+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:55.490+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:55.511+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:56.098+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:56.115+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:56.721+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:56.742+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:57.319+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:57.341+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:57.941+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:57.964+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:58.562+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:58.585+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:59.180+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:59.205+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:59.783+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:20:59.807+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:00.401+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:00.426+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:01.025+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:01.046+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:01.641+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:01.665+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:02.268+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:02.291+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:02.863+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:02.887+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:03.481+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:03.505+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:04.102+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:04.126+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:04.724+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:04.746+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:05.323+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:05.346+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:05.943+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:05.968+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:06.561+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:06.583+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:07.185+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:07.207+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:07.810+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:07.830+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:08.402+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:08.425+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:09.023+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:09.046+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:09.645+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:09.667+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:10.262+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:10.286+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:10.881+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:10.903+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:11.482+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:11.501+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:12.099+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:12.123+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:12.720+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:12.740+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:13.340+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:13.360+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:13.959+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:13.980+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:14.559+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:14.583+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:15.180+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:15.204+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:15.801+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:15.822+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:16.418+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:16.442+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:17.019+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:17.043+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:17.638+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:17.659+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:18.259+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:18.283+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:18.883+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:18.907+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:19.502+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:19.525+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:20.101+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:20.123+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:20.722+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:20.744+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:21.337+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:21.358+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:21.962+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:21.986+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:22.583+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:22.607+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:23.180+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:23.202+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:23.804+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:23.826+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:24.425+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:24.450+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:25.044+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
2025-07-25T08:21:25.068+0700,0,0,0,0,0,0,0,0,,0,133.7,0,0,0,100,23,,,100,,,,,,0,,
