datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,hr,extra
2025-07-15T08:30:13.346+0700,0,0,0,0,0,0,0,0,,0,,,0,,,23,,,,,,,,,0,,euc.distance=0
2025-07-15T08:30:13.554+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.distanceUser=0
2025-07-15T08:30:13.859+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.distanceTotal=0
2025-07-15T08:30:14.159+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.firmware=GW2304015
2025-07-15T08:30:14.501+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.make=Begode
2025-07-15T08:30:14.778+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.model=Master Pro
2025-07-15T08:30:15.091+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.name=Master PRO
2025-07-15T08:30:15.395+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.type=GOTWAY
2025-07-15T08:30:15.699+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.btAddress=88:25:84:F0:38:D3
2025-07-15T08:30:16.526+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.btName=GotWay_69594
2025-07-15T08:30:16.544+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.speedCorrection=0
2025-07-15T08:30:17.142+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,euc.distCorrection=0
2025-07-15T08:30:17.154+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,info.manufacturer=TCL
2025-07-15T08:30:17.755+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,info.brand=TCL
2025-07-15T08:30:17.772+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,info.device=Goldfinch_NP_Pro
2025-07-15T08:30:18.391+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,info.display=UP1A.231005.007
2025-07-15T08:30:18.415+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,23,,,100,,,,,,0,,info.id=UP1A.231005.007
2025-07-15T08:30:18.997+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.model=T803D
2025-07-15T08:30:19.020+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.product=T803D_EEA
2025-07-15T08:30:19.612+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.sdk=34
2025-07-15T08:30:19.630+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.instance=4d7e824fccf1c8a8
2025-07-15T08:30:20.219+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.appVersionName=2.54.0
2025-07-15T08:30:20.237+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.appVersionCode=2020540000
2025-07-15T08:30:20.836+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.timeZone=Europe/Paris
2025-07-15T08:30:20.854+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.gnssTimeSkew=499
2025-07-15T08:30:21.455+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.networkTimeSkew=500
2025-07-15T08:30:21.472+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.gpsTimeSkew=0
2025-07-15T08:30:22.072+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,info.gpsTimeCorrection=0
2025-07-15T08:30:22.090+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:22.697+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:22.714+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:23.295+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:23.310+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:23.913+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:23.930+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:24.538+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:24.555+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:25.156+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:25.173+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:25.776+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:25.795+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:26.378+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:26.396+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:26.997+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:27.018+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:27.615+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:27.639+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:28.234+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:28.252+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:28.855+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:28.878+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:29.456+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:29.478+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:30.075+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:30.095+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:30.695+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:30.716+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:31.315+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:31.332+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:31.924+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:31.946+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:32.540+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:32.563+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:33.159+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:33.182+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:33.778+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
2025-07-15T08:30:33.800+0700,0,0,0,0,0,0,0,0,,0,134.39,0,0,0,100,24,,,100,,,,,,0,,
