datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,energy_consumption,energy_consumed,battery,battery_corrected_voltage,temp,temp_motor,temp_batt,temp_cpu,temp_imu,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2026-03-25T17:03:00.052+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,222.98,-0.06,,-13,,,75,,22,33,22,,22,100,,-56.2,-2.8,,,0,,,,,,,,,,,,,,,euc.distance=0
2026-03-25T17:03:00.596+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,222.97,-0.02,,-4,,,75,,22,33,22,,22,100,,-56.1,-2.9,,,0,,,,,,,,,,,,,,,euc.distanceUser=273.78
2026-03-25T17:03:00.987+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,223.01,-0.08,,-18,,,75,,22,33,22,,22,100,,-56.3,-3.2,,,0,,,,,,,,,,,,,,,euc.distanceTotal=276.11
2026-03-25T17:03:06.648+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,222.97,-0.19,,-42,,,75,,22,33,22,,22,100,,-55.9,-4.1,,,0,2026-03-25T17:03:06.000+0100,1,1,0.041,48.1731067,-2.0047333,142.88,71.44,142.88,142.88,68.7,303,8,,euc.energyConsumedTotal=8568.3
2026-03-25T17:03:08.546+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,222.97,-0.02,,-4,,,75,,22,33,22,,22,100,,-55.3,-4.3,,,0,2026-03-25T17:03:08.000+0100,3,3,0.124,48.1734667,-2.0057100,141.10,106.30,141.73,142.88,67.5,299,4,,euc.energyConsumptionTotalAvg=31
2026-03-25T17:03:08.552+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,222.97,-0.02,,-4,,,75,,22,33,22,,22,100,,-55.3,-4.3,,,0,2026-03-25T17:03:08.000+0100,3,3,0.124,48.1734667,-2.0057100,141.10,106.30,141.73,142.88,67.5,299,4,,euc.firmware=1.9.130
2026-03-25T17:03:09.264+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,222.96,-0.06,,-13,,,75,,22,33,22,,22,100,,-55.5,-4.3,,,0,2026-03-25T17:03:09.000+0100,3,3,0.161,48.1736183,-2.0061600,140.57,113.15,141.44,142.88,66.4,297,4,,euc.firmwareBattery1=2.2.76
2026-03-25T17:03:09.270+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,222.96,-0.06,,-13,,,75,,22,33,22,,22,100,,-55.5,-4.3,,,0,2026-03-25T17:03:09.000+0100,3,3,0.161,48.1736183,-2.0061600,140.57,113.15,141.44,142.88,66.4,297,4,,euc.firmwareBattery2=2.2.76
2026-03-25T17:03:09.955+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,222.96,-0.06,,-13,,,75,,22,33,22,,22,100,,-55.7,-4.1,,,0,2026-03-25T17:03:09.000+0100,4,4,0.161,48.1736183,-2.0061600,140.57,113.15,141.44,142.88,66.4,297,4,,euc.firmwareBluetooth=1.4.34
2026-03-25T17:03:09.961+0100,0,0,0.000,276.110,0.00,0.00,0.00,0.00,54.00,0.00,222.96,-0.06,,-13,,,75,,22,33,22,,22,100,,-55.7,-4.1,,,0,2026-03-25T17:03:09.000+0100,4,4,0.161,48.1736183,-2.0061600,140.57,113.15,141.44,142.88,66.4,297,4,,euc.firmwareInverter=8.3.37
