datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,energy_consumption,energy_consumed,battery,battery_corrected_voltage,temp,temp_motor,temp_batt,temp_cpu,temp_imu,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2026-03-26T09:32:05.515+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.07,-0.02,,-4,,,58,,16,22,17,,16,100,,-57.9,-2.3,,,0,2026-03-26T09:32:05.065+0100,,,0.000,48.0986333,-2.1150783,0.00,0.00,0.00,0.00,93.2,0,10,,euc.battery1Imbalance=0.007
2026-03-26T09:32:05.950+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.07,0.00,,0,,,58,,16,22,17,,16,100,,-57.9,-2.3,,,0,2026-03-26T09:32:05.065+0100,0,0,0.000,48.0986333,-2.1150783,0.00,0.00,0.00,0.00,93.2,0,10,,euc.battery2Imbalance=0.01
2026-03-26T09:32:06.400+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.04,-0.06,,-13,,,58,,16,22,17,,16,100,,-57.9,-2.3,,,0,2026-03-26T09:32:06.065+0100,0,0,0.000,48.0987217,-2.1153917,0.00,0.00,0.00,0.00,91.9,0,8,,euc.distance=0
2026-03-26T09:32:06.907+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.06,-0.08,,-17,,,58,,16,22,17,,16,100,,-57.9,-2.3,,,0,2026-03-26T09:32:06.065+0100,0,0,0.000,48.0987217,-2.1153917,0.00,0.00,0.00,0.00,91.9,0,8,,euc.distanceUser=289.839
2026-03-26T09:32:07.180+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.04,0.00,,0,,,58,,16,22,17,,16,100,,-57.9,-2.3,,,0,2026-03-26T09:32:06.065+0100,0,0,0.000,48.0987217,-2.1153917,0.00,0.00,0.00,0.00,91.9,0,8,,euc.distanceTotal=292.169
2026-03-26T09:32:07.602+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.04,-0.12,,-26,,,58,,16,22,17,,16,100,,-57.9,-2.3,,,0,2026-03-26T09:32:06.065+0100,0,0,0.000,48.0987217,-2.1153917,0.00,0.00,0.00,0.00,91.9,0,8,,euc.energyConsumedTotal=9141.4
2026-03-26T09:32:07.959+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.07,-0.12,,-26,,,58,,16,22,17,,16,100,,-57.9,-2.3,,,0,2026-03-26T09:32:06.065+0100,0,0,0.000,48.0987217,-2.1153917,0.00,0.00,0.00,0.00,91.9,0,8,,euc.energyConsumptionTotalAvg=31.3
2026-03-26T09:32:11.296+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.06,-0.02,,-4,,,58,,16,22,17,,17,100,,-58.0,-2.3,,,0,2026-03-26T09:32:11.000+0100,0,0,0.000,48.0988933,-2.1153667,0.00,0.00,0.00,0.00,51.1,0,5,,euc.firmware=1.9.130
2026-03-26T09:32:11.328+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.06,-0.02,,-4,,,58,,16,22,17,,17,100,,-58.0,-2.3,,,0,2026-03-26T09:32:11.000+0100,0,0,0.000,48.0988933,-2.1153667,0.00,0.00,0.00,0.00,51.1,0,5,,euc.firmwareBattery1=2.2.76
2026-03-26T09:32:12.008+0100,0,0,0.000,292.169,0.00,0.00,0.00,0.00,54.00,0.00,214.03,-0.06,,-13,,,58,,16,22,17,,16,100,,-58.0,-2.3,,,0,2026-03-26T09:32:11.000+0100,0,0,0.000,48.0988933,-2.1153667,0.00,0.00,0.00,0.00,51.1,0,5,,euc.firmwareBattery2=2.2.76
