datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,energy_consumption,energy_consumed,battery,battery_corrected_voltage,temp,temp_motor,temp_batt,temp_cpu,temp_imu,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2026-04-04T15:20:23.735+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.50,-0.14,,-32,,,100,231.48,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:23.000+0200,0,0,0.000,48.0990000,-2.1153950,0.00,0.28,0.00,1.42,64.3,5,3,,euc.batteryCircuitResistance=0.18
2026-04-04T15:20:25.204+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.50,-0.32,,-74,,,100,231.44,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:25.000+0200,0,0,0.000,48.0989967,-2.1154000,0.00,0.25,0.00,1.42,64.0,5,3,,euc.battery1Imbalance=0.011
2026-04-04T15:20:25.502+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.51,-0.18,,-42,,,100,231.48,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:25.000+0200,0,0,0.000,48.0989967,-2.1154000,0.00,0.25,0.00,1.42,64.0,5,3,,euc.battery2Imbalance=0.013
2026-04-04T15:20:25.776+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.49,-0.18,,-42,,,100,231.46,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:25.000+0200,0,0,0.000,48.0989967,-2.1154000,0.00,0.25,0.00,1.42,64.0,5,3,,euc.distance=0
2026-04-04T15:20:26.166+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.49,-0.12,,-28,,,100,231.47,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:26.000+0200,0,0,0.000,48.0990000,-2.1154000,0.00,0.23,0.00,1.42,63.9,5,3,,euc.distanceUser=328.44
2026-04-04T15:20:26.681+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.51,-0.19,,-44,,,100,231.47,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:26.000+0200,0,0,0.000,48.0990000,-2.1154000,0.00,0.23,0.00,1.42,63.9,5,3,,euc.distanceTotal=330.77
2026-04-04T15:20:27.462+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.50,-0.19,,-44,,,100,231.46,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:27.000+0200,0,0,0.000,48.0990000,-2.1153933,0.00,0.22,0.00,1.42,63.7,5,3,,euc.energyConsumedTotal=10476.3
2026-04-04T15:20:27.475+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.50,-0.19,,-44,,,100,231.46,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:27.000+0200,0,0,0.000,48.0990000,-2.1153933,0.00,0.22,0.00,1.42,63.7,5,3,,euc.energyConsumptionTotalAvg=31.7
2026-04-04T15:20:27.739+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.50,-0.08,,-19,,,100,231.49,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:27.000+0200,0,0,0.000,48.0990000,-2.1153933,0.00,0.22,0.00,1.42,63.7,5,3,,euc.firmware=1.9.130
2026-04-04T15:20:28.172+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.48,-0.14,,-32,,,100,231.46,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:28.000+0200,0,0,0.000,48.0990050,-2.1153917,0.00,0.21,0.00,1.42,63.4,5,3,,euc.firmwareBattery1=2.2.76
2026-04-04T15:20:29.732+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.50,-0.19,,-44,,,100,231.46,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:29.000+0200,0,0,0.000,48.0990083,-2.1153900,0.00,0.20,0.00,1.42,63.4,5,3,,euc.firmwareBattery2=2.2.76
2026-04-04T15:20:30.179+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.51,-0.24,,-56,,,100,231.47,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:30.000+0200,0,0,0.000,48.0990050,-2.1153883,0.00,0.19,0.00,1.42,63.6,5,3,,euc.firmwareBluetooth=1.4.34
2026-04-04T15:20:30.454+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.48,-0.18,,-42,,,100,231.45,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:30.000+0200,0,0,0.000,48.0990050,-2.1153883,0.00,0.19,0.00,1.42,63.6,5,3,,euc.firmwareInverter=8.3.37
2026-04-04T15:20:30.752+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.50,-0.18,,-42,,,100,231.47,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:30.000+0200,0,0,0.000,48.0990050,-2.1153883,0.00,0.19,0.00,1.42,63.6,5,3,,euc.make=Inmotion
2026-04-04T15:20:31.175+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.49,-0.14,,-32,,,100,231.47,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:31.000+0200,0,0,0.000,48.0989983,-2.1153900,0.00,0.18,0.00,1.42,64.0,5,3,,euc.model=P6
2026-04-04T15:20:33.209+0200,0,0,0.000,330.770,0.00,0.00,0.00,0.00,55.00,0.00,231.49,-0.14,,-32,,,100,231.47,21,25,21,,22,100,,-58.3,-1.9,,,0,2026-04-04T15:20:33.000+0200,0,0,0.000,48.0989967,-2.1153933,0.00,0.16,0.00,1.42,63.7,5,3,,euc.serial=A14219B060021909
