datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,energy_consumption,energy_consumed,battery,battery_corrected_voltage,temp,temp_motor,temp_batt,temp_cpu,temp_imu,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2026-02-17T18:00:29.080+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.06,0.00,,0,,,87,,21,26,,,20,100,,-64.3,-1.0,,,0,,,,,,,,,,,,,,,euc.battery1Imbalance=0.005
2026-02-17T18:00:29.650+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.07,0.00,,0,,,87,,21,26,21,,20,100,,-64.3,-1.1,,,0,,,,,,,,,,,,,,,euc.distance=0
2026-02-17T18:00:30.011+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.06,-0.04,,-9,,,87,,21,26,21,,20,100,,-64.3,-1.1,,,0,,,,,,,,,,,,,,,euc.distanceUser=53.04
2026-02-17T18:00:30.466+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.06,0.00,,0,,,87,,21,26,21,,20,100,,-64.3,-1.1,,,0,,,,,,,,,,,,,,,euc.distanceTotal=55.37
2026-02-17T18:00:30.835+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.04,-0.04,,-9,,,87,,21,26,21,,20,100,,-64.3,-1.1,,,0,,,,,,,,,,,,,,,euc.energyConsumedTotal=1511.7
2026-02-17T18:00:31.261+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.04,0.04,,9,,,87,,21,26,21,,20,100,,-64.3,-1.1,,,0,,,,,,,,,,,,,,,euc.energyConsumptionTotalAvg=27.3
2026-02-17T18:00:32.169+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.04,0.00,,0,,,87,,21,26,21,,21,100,,-64.3,-1.1,,,0,,,,,,,,,,,,,,,euc.firmware=1.9.130
2026-02-17T18:00:32.189+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.04,0.00,,0,,,87,,21,26,21,,21,100,,-64.3,-1.1,,,0,,,,,,,,,,,,,,,euc.firmwareBattery1=2.2.76
2026-02-17T18:00:33.008+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.06,-0.06,,-14,,,87,,21,26,21,,21,100,,-64.3,-1.2,,,0,,,,,,,,,,,,,,,euc.firmwareBattery2=2.2.76
2026-02-17T18:00:33.019+0100,0,0,0.000,55.370,0.00,0.00,0.00,0.00,54.00,0.00,228.06,-0.06,,-14,,,87,,21,26,21,,21,100,,-64.3,-1.2,,,0,,,,,,,,,,,,,,,euc.firmwareBluetooth=1.4.34
