date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-02-24,08:35:22.104,0.00,134.30,0.00,0.00,0.00,0.00,0.00,100,0,0,18,0,0.00,0.00,,
2026-02-24,08:35:23.349,0.00,134.30,0.00,0.49,65.81,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:24.592,0.00,134.30,0.00,0.31,41.63,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:24.866,0.00,134.30,0.20,0.31,41.63,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:25.506,0.00,134.30,0.00,0.38,51.03,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:25.506,0.00,134.30,0.00,0.38,51.03,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:26.112,0.00,134.30,0.00,0.43,57.75,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:26.112,0.00,134.30,0.00,0.43,57.75,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:27.348,0.00,134.30,0.00,0.56,75.21,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:27.348,0.00,134.30,0.00,0.56,75.21,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:27.348,0.00,134.30,0.00,0.56,75.21,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:27.348,0.00,134.30,0.00,0.56,75.21,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:27.952,0.00,134.30,0.00,0.36,48.35,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:27.952,0.00,134.30,0.00,0.36,48.35,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:28.572,0.00,134.30,0.10,0.44,59.09,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:28.572,0.00,134.30,0.10,0.44,59.09,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:29.191,0.00,134.30,0.00,0.22,29.55,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:29.191,0.00,134.30,0.00,0.22,29.55,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:31.550,0.00,134.30,0.00,0.33,44.32,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:31.550,0.00,134.30,0.00,0.33,44.32,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:31.550,0.00,134.30,0.00,0.33,44.32,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:31.550,0.00,134.30,0.00,0.33,44.32,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:31.550,0.00,134.30,0.00,0.33,44.32,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:32.631,0.00,134.30,0.00,0.00,42.98,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:34.855,0.00,134.30,0.00,0.27,36.26,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
2026-02-24,08:35:38.948,0.00,134.30,0.20,0.00,33.58,0.00,0.00,100,0,7754776,18,0,0.00,0.00,,
