date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-12-27,15:20:16.069,0,134.1,0,-0.18,0,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:17.329,0,134.1,0.3,-0.09,-12.07,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:18.829,0,134.1,0,-0.22,-29.5,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:18.829,0,134.1,0,-0.22,-29.5,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:19.449,0,134,0.2,-0.17,-22.78,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:19.449,0,134,0.2,-0.17,-22.78,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:20.052,0,134,0,-0.28,-37.52,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:20.052,0,134,0,-0.28,-37.52,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:20.671,0,134,0.1,-0.19,-25.46,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:20.671,0,134,0.1,-0.19,-25.46,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:21.290,0,134,0.4,-0.03,-4.02,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:21.290,0,134,0.4,-0.03,-4.02,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:21.934,0,134,0.2,-0.26,-34.84,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:21.934,0,134,0.2,-0.26,-34.84,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:22.533,0,134,0.4,-0.19,-25.46,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:22.533,0,134,0.4,-0.19,-25.46,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:23.131,0,134,0,-0.12,-16.08,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:23.131,0,134,0,-0.12,-16.08,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:23.748,0,134,1,0.11,14.74,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:23.748,0,134,1,0.11,14.74,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:24.371,0,134,0.1,-0.02,-2.68,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:24.371,0,134,0.1,-0.02,-2.68,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:24.991,0,134,0.1,0.06,8.04,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:24.991,0,134,0.1,0.06,8.04,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:25.590,0,134,0.4,-0.19,-25.46,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:25.590,0,134,0.4,-0.19,-25.46,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:26.212,0,134,0.1,0.02,2.68,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:26.212,0,134,0.1,0.02,2.68,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:26.833,0,134,0.1,-0.01,-1.34,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:26.833,0,134,0.1,-0.01,-1.34,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:27.451,0,134,0.4,-0.04,-5.36,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:27.451,0,134,0.4,-0.04,-5.36,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:28.073,0,134,0.1,-0.05,-6.7,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:28.073,0,134,0.1,-0.05,-6.7,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:28.672,0,134,0,-0.24,-32.16,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:28.672,0,134,0,-0.24,-32.16,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:29.312,0,134,0.2,-0.09,-12.06,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:29.312,0,134,0.2,-0.09,-12.06,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:29.933,0,134,0.3,-0.23,-30.82,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:29.933,0,134,0.3,-0.23,-30.82,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:30.533,0,134,0.2,-0.21,-28.14,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:30.533,0,134,0.2,-0.21,-28.14,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:31.151,0,134,0.2,-0.15,-20.1,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:31.151,0,134,0.2,-0.15,-20.1,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:31.772,0,134,0.7,-0.13,-17.42,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:31.772,0,134,0.7,-0.13,-17.42,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:32.371,0,134,0.8,-0.1,-13.4,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:32.371,0,134,0.8,-0.1,-13.4,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:33.033,0,134,0.1,-0.04,-5.36,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:33.033,0,134,0.1,-0.04,-5.36,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:33.633,0,134,0.7,0,0,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:33.633,0,134,0.7,0,0,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:34.233,0,134,0.9,-0.13,-17.42,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:34.233,0,134,0.9,-0.13,-17.42,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:34.851,0,134,0.4,-0.22,-29.48,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:34.851,0,134,0.4,-0.22,-29.48,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:35.452,0,134,0.1,-0.1,-13.4,0,0,100,0,0,11,0,0,0,,
2025-12-27,15:20:35.452,0,134,0.1,-0.1,-13.4,0,0,100,0,0,11,0,0,0,,
