date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-01-31,15:17:16.493,0.00,132.10,0.00,0.00,0.00,0.00,0.00,100,0,0,14,0,0.00,0.00,,
2026-01-31,15:17:17.760,0.00,132.10,0.50,0.27,35.67,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:18.971,0.00,132.10,0.30,0.34,44.91,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:19.291,0.00,132.10,0.30,0.24,31.70,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:19.591,0.00,132.10,0.10,0.12,15.85,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:19.911,0.00,132.10,0.00,0.25,33.03,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:20.230,0.00,132.10,0.00,0.23,30.38,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:20.530,0.00,132.10,0.10,0.38,50.20,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:20.831,0.00,132.10,0.00,0.35,46.24,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:21.150,0.00,132.10,0.00,0.31,40.95,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:21.451,0.00,132.10,0.20,0.40,52.84,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:21.770,0.00,132.10,0.20,0.27,35.67,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:22.070,0.00,132.10,0.00,0.17,22.46,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:22.372,0.00,132.10,0.00,0.21,27.74,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:22.691,0.00,132.10,0.40,0.21,27.74,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:22.991,0.00,132.10,0.50,0.17,22.46,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:23.310,0.00,132.10,0.00,0.31,40.95,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:23.611,0.00,132.10,0.30,0.36,47.56,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:23.912,0.00,132.10,0.00,0.34,44.91,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:24.230,0.00,132.10,0.30,0.19,25.10,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:24.531,0.00,132.10,0.00,0.29,38.31,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:24.850,0.00,132.10,0.00,0.38,50.20,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:25.151,0.00,132.10,0.10,0.37,48.88,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:25.770,0.00,132.10,0.10,0.31,40.95,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:25.770,0.00,132.10,0.10,0.31,40.95,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
2026-01-31,15:17:26.371,0.00,132.10,0.00,0.28,36.99,0.00,0.00,100,0,7666213,14,0,0.00,0.00,,
