date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-01-31,15:51:11.977,0.00,128.90,0.60,0.00,0.00,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:13.210,0.00,128.90,0.20,0.28,36.09,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:14.451,0.00,128.90,0.20,0.19,24.49,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:14.751,0.00,128.90,0.10,0.21,27.07,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:15.071,0.00,128.90,0.50,0.28,36.09,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:15.370,0.00,128.90,0.10,0.16,20.62,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:15.672,0.00,128.90,0.00,0.04,5.16,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:15.989,0.00,128.90,0.10,0.05,6.45,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:16.289,0.00,128.90,0.00,0.11,14.18,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:16.608,0.00,128.90,1.00,0.33,42.54,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:16.908,0.00,128.90,0.00,0.19,24.49,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:17.209,0.00,128.90,0.30,0.30,38.67,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:17.530,0.00,128.90,0.20,0.34,43.83,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:17.829,0.00,128.90,0.60,0.22,28.36,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:18.148,0.00,128.90,0.30,0.11,14.18,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:18.450,0.00,128.90,0.20,0.16,20.62,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:18.750,0.00,128.90,0.40,0.33,42.54,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:19.069,0.00,128.90,0.00,0.35,45.12,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:19.369,0.00,128.90,0.00,0.36,46.40,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:19.689,0.00,128.90,0.00,0.22,28.36,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:19.990,0.00,128.90,0.30,0.20,25.78,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:20.289,0.00,128.90,0.60,0.35,45.12,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:20.609,0.00,128.90,0.00,0.09,11.60,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:20.909,0.00,128.90,0.20,0.43,55.43,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:21.213,0.00,128.90,0.20,0.17,21.91,0.00,0.00,88,0,0,17,0,0.00,0.00,,
2026-01-31,15:51:21.529,0.00,128.90,0.00,0.23,29.65,0.00,0.00,88,0,0,17,0,0.00,0.00,,
