date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-01-17,14:29:53.319,0.00,135.10,0.20,0.00,0.00,0.00,0.00,100,0,0,19,0,0.00,0.00,,
2026-01-17,14:29:54.573,0.00,135.10,0.50,-0.09,-12.16,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:55.830,0.00,135.10,0.00,0.04,5.40,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:56.111,0.00,135.10,0.10,0.15,20.27,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:56.412,0.00,135.10,0.00,0.42,56.74,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:56.731,0.00,135.10,0.20,0.32,43.23,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:57.031,0.00,135.10,0.20,0.48,64.85,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:57.350,0.00,135.10,0.10,0.22,29.72,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:57.651,0.00,135.10,0.10,0.13,17.56,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:57.951,0.00,135.10,0.00,0.52,70.25,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:58.272,0.00,135.10,0.00,0.16,21.62,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:58.572,0.00,135.10,0.00,-0.01,-1.35,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:58.891,0.00,135.10,0.10,0.13,17.56,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:59.191,0.00,135.10,0.10,0.36,48.64,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:59.511,0.00,135.10,0.00,0.36,48.64,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:29:59.810,0.00,135.10,0.00,0.13,17.56,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:00.111,0.00,135.10,0.10,0.12,16.21,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:00.415,0.00,135.10,0.20,0.20,27.02,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:00.734,0.00,135.10,0.10,0.32,43.23,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:01.031,0.00,135.10,0.00,0.49,66.20,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:01.358,0.00,135.10,0.10,0.37,49.99,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:01.971,0.00,135.10,0.30,0.24,32.42,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:01.971,0.00,135.10,0.30,0.24,32.42,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:02.592,0.00,135.10,0.00,0.37,49.99,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:02.592,0.00,135.10,0.00,0.37,49.99,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:03.192,0.00,135.10,0.00,-0.01,-1.35,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:03.192,0.00,135.10,0.00,-0.01,-1.35,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:03.811,0.00,135.10,0.00,0.19,25.67,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:03.811,0.00,135.10,0.00,0.19,25.67,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:04.535,0.00,135.10,0.20,0.11,14.86,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:04.535,0.00,135.10,0.20,0.11,14.86,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:05.051,0.00,135.10,0.00,0.24,32.42,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:05.051,0.00,135.10,0.00,0.24,32.42,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:05.675,0.00,135.10,0.10,0.53,71.60,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:05.675,0.00,135.10,0.10,0.53,71.60,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:06.312,0.00,135.10,0.00,0.35,47.29,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:06.312,0.00,135.10,0.00,0.35,47.29,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
2026-01-17,14:30:07.034,0.00,135.10,0.30,0.00,32.42,0.00,0.00,100,0,7600382,19,0,0.00,0.00,,
