date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-03-03,07:59:26.334,0.00,134.70,0.30,-0.10,0.00,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:27.562,0.00,134.60,0.10,-0.12,-16.15,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:28.796,0.00,134.60,0.40,0.08,10.77,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:29.418,0.00,134.60,0.30,-0.13,-17.50,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:29.418,0.00,134.60,0.30,-0.13,-17.50,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:30.039,0.00,134.60,0.50,-0.17,-22.88,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:30.039,0.00,134.60,0.50,-0.17,-22.88,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:30.661,0.00,134.60,0.00,-0.07,-9.42,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:30.661,0.00,134.60,0.00,-0.07,-9.42,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:31.318,0.00,134.60,0.10,0.22,29.61,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:31.318,0.00,134.60,0.10,0.22,29.61,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:31.881,0.00,134.60,0.10,0.13,17.50,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:31.881,0.00,134.60,0.10,0.13,17.50,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:32.501,0.00,134.60,0.30,0.06,8.08,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:32.501,0.00,134.60,0.30,0.06,8.08,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:33.103,0.00,134.60,0.10,-0.18,-24.23,0.00,0.00,100,0,0,17,0,0.00,0.00,,
2026-03-03,07:59:33.103,0.00,134.60,0.10,-0.18,-24.23,0.00,0.00,100,0,0,17,0,0.00,0.00,,
