date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-02-27,09:35:04.466,0.00,82.06,0.00,0.00,0.00,0.00,0.00,98,0,0,17,0,0.00,0.00,,
2026-02-27,09:35:05.871,0.00,131.30,0.20,1.14,149.68,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:07.398,0.00,131.30,0.20,1.31,172.00,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:07.398,0.00,131.30,0.20,1.31,172.00,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:08.002,0.00,131.30,0.20,0.00,147.06,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:08.002,0.00,131.30,0.20,0.00,147.06,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:08.608,0.00,131.30,0.30,1.07,140.49,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:08.608,0.00,131.30,0.30,1.07,140.49,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:09.692,0.00,131.30,0.10,0.00,137.87,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:09.692,0.00,131.30,0.10,0.00,137.87,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:09.692,0.00,131.30,0.10,0.00,137.87,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:10.139,0.00,131.30,0.30,0.00,148.37,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:10.139,0.00,131.30,0.30,0.00,148.37,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:10.870,0.00,131.30,0.10,0.00,112.92,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:10.870,0.00,131.30,0.10,0.00,112.92,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:11.479,0.00,131.30,0.60,0.00,126.05,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:11.479,0.00,131.30,0.60,0.00,126.05,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:11.658,0.00,131.30,0.40,0.00,158.87,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:12.618,0.00,131.30,0.40,1.14,149.68,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:12.618,0.00,131.30,0.40,1.14,149.68,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:12.618,0.00,131.30,0.40,1.14,149.68,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:13.180,0.00,131.30,0.30,0.00,169.38,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:13.180,0.00,131.30,0.30,0.00,169.38,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:13.483,0.00,131.30,0.20,0.00,165.44,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:14.452,0.00,131.30,0.60,1.08,141.80,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:14.452,0.00,131.30,0.60,1.08,141.80,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:14.452,0.00,131.30,0.60,1.08,141.80,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:15.014,0.00,131.30,0.30,0.00,148.37,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:15.014,0.00,131.30,0.30,0.00,148.37,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:15.314,0.00,131.30,0.00,0.00,137.87,0.00,0.00,98,0,0,17,14,0.00,0.00,,
2026-02-27,09:35:16.274,0.00,131.30,0.10,1.22,160.19,0.00,0.00,98,0,0,17,14,0.00,0.00,,
