date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-03-15,13:27:09.274,0.00,81.94,0.10,0.00,0.00,0.00,0.00,97,0,0,20,0,0.00,0.00,,
2026-03-15,13:27:10.502,0.00,131.10,0.00,0.36,47.20,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:11.716,0.00,131.10,0.00,0.46,60.31,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:12.021,0.00,131.10,1.20,0.54,70.79,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:12.628,0.00,131.10,0.10,0.41,53.75,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:12.628,0.00,131.10,0.10,0.41,53.75,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:13.249,0.00,131.10,0.00,0.00,28.84,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:13.249,0.00,131.10,0.00,0.00,28.84,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:13.856,0.00,131.10,1.20,0.00,31.46,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:13.856,0.00,131.10,1.20,0.00,31.46,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:14.772,0.00,131.10,1.50,0.30,39.33,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:14.772,0.00,131.10,1.50,0.30,39.33,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:14.772,0.00,131.10,1.50,0.30,39.33,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:15.511,0.00,131.10,1.20,0.00,41.95,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:15.511,0.00,131.10,1.20,0.00,41.95,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:16.118,0.00,131.10,1.50,0.00,41.95,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:16.118,0.00,131.10,1.50,0.00,41.95,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:16.723,0.00,131.10,0.30,0.00,68.17,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:16.723,0.00,131.10,0.30,0.00,68.17,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:17.206,0.00,131.10,0.00,0.00,60.31,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:17.206,0.00,131.10,0.00,0.00,60.31,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:17.939,0.00,131.10,0.20,0.00,45.89,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:17.939,0.00,131.10,0.20,0.00,45.89,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:18.546,0.00,131.10,0.20,0.00,53.75,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:18.546,0.00,131.10,0.20,0.00,53.75,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:19.041,0.00,131.10,1.10,0.00,55.06,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:19.041,0.00,131.10,1.10,0.00,55.06,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:19.761,0.00,131.10,0.00,0.00,36.71,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:19.761,0.00,131.10,0.00,0.00,36.71,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:20.380,0.00,131.10,0.00,0.00,40.64,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:20.380,0.00,131.10,0.00,0.00,40.64,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:20.864,0.00,131.10,1.20,0.00,48.51,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:20.864,0.00,131.10,1.20,0.00,48.51,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:21.595,0.00,131.10,1.50,0.00,17.04,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:21.595,0.00,131.10,1.50,0.00,17.04,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:22.202,0.00,131.10,0.80,0.00,44.57,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:22.202,0.00,131.10,0.80,0.00,44.57,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:22.696,0.00,131.10,1.10,0.00,77.35,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:22.696,0.00,131.10,1.10,0.00,77.35,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:23.001,0.00,131.10,1.20,0.00,55.06,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:23.958,0.00,131.10,1.10,0.49,64.24,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:23.958,0.00,131.10,1.10,0.49,64.24,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
2026-03-15,13:27:23.958,0.00,131.10,1.10,0.49,64.24,0.00,0.00,97,0,2029058,20,16,0.00,0.00,,
