date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-01-27,09:10:13.659,0.00,82.38,0.30,0.00,0.00,0.00,0.00,100,0,0,15,0,0.00,0.00,,
2026-01-27,09:10:15.020,0.00,131.80,0.00,-0.22,-29.00,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:16.238,0.00,131.80,0.00,-0.43,-56.67,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:16.789,0.00,131.80,0.30,-0.14,-18.45,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:17.103,0.00,131.80,0.30,-0.16,-21.09,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:17.273,0.00,131.80,0.20,-0.28,-36.90,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:17.453,0.00,131.80,0.00,-0.36,-47.45,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:17.754,0.00,131.80,0.30,-0.30,-39.54,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:18.058,0.00,131.80,0.30,-0.38,-50.08,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:18.666,0.00,131.80,0.20,-0.59,-77.76,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:18.666,0.00,131.80,0.20,-0.59,-77.76,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:19.284,0.00,131.80,0.00,0.00,-39.54,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:19.284,0.00,131.80,0.00,0.00,-39.54,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:20.196,0.00,131.80,0.20,-0.34,-44.81,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:20.196,0.00,131.80,0.20,-0.34,-44.81,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:20.196,0.00,131.80,0.20,-0.34,-44.81,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:20.499,0.00,131.80,0.10,0.00,-47.45,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:21.535,0.00,131.80,0.40,-0.26,-34.27,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:21.535,0.00,131.80,0.40,-0.26,-34.27,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:21.535,0.00,131.80,0.40,-0.26,-34.27,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:22.142,0.00,131.80,0.20,0.00,-40.86,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:22.142,0.00,131.80,0.20,0.00,-40.86,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:22.625,0.00,131.80,0.00,0.00,-56.67,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:22.625,0.00,131.80,0.00,0.00,-56.67,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:22.929,0.00,131.80,0.20,0.00,-40.86,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:23.964,0.00,131.80,0.10,-0.34,-44.81,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:23.964,0.00,131.80,0.10,-0.34,-44.81,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:23.964,0.00,131.80,0.10,-0.34,-44.81,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:24.585,0.00,131.80,0.00,0.00,-14.50,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:24.585,0.00,131.80,0.00,0.00,-14.50,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:24.754,0.00,131.80,0.50,0.00,-21.09,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:25.726,0.00,131.80,0.30,-0.27,-35.59,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:25.726,0.00,131.80,0.30,-0.27,-35.59,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:25.726,0.00,131.80,0.30,-0.27,-35.59,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:26.289,0.00,131.80,0.20,0.00,-22.41,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:26.289,0.00,131.80,0.20,0.00,-22.41,0.00,0.00,100,0,0,15,14,0.00,0.00,,
2026-01-27,09:10:26.589,0.00,131.80,0.30,0.00,-35.59,0.00,0.00,100,0,0,15,14,0.00,0.00,,
