date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-03-23,15:00:45.705,0.00,81.56,0.80,0.00,0.00,0.00,0.00,95,0,0,22,0,0.00,0.00,,
2026-03-23,15:00:47.320,0.00,130.50,0.70,0.16,20.88,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:47.517,0.00,130.50,0.60,-0.02,-2.61,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:48.895,0.00,130.50,0.00,0.08,10.44,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:48.895,0.00,130.50,0.00,0.08,10.44,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:49.852,0.00,130.50,0.30,0.28,36.54,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:49.852,0.00,130.50,0.30,0.28,36.54,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:49.852,0.00,130.50,0.30,0.28,36.54,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:50.538,0.00,130.50,0.10,0.00,5.22,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:50.538,0.00,130.50,0.10,0.00,5.22,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:51.034,0.00,130.50,0.30,0.00,-1.30,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:51.034,0.00,130.50,0.30,0.00,-1.30,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:51.758,0.00,130.50,0.60,0.00,28.71,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:51.758,0.00,130.50,0.60,0.00,28.71,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:52.244,0.00,130.50,0.40,0.00,11.75,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:52.244,0.00,130.50,0.40,0.00,11.75,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:52.548,0.00,130.50,0.40,0.00,20.88,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:53.516,0.00,130.50,0.40,0.26,33.93,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:53.516,0.00,130.50,0.40,0.26,33.93,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:53.516,0.00,130.50,0.40,0.26,33.93,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:54.202,0.00,130.50,0.00,0.00,22.19,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:54.202,0.00,130.50,0.00,0.00,22.19,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:54.809,0.00,130.50,0.40,0.00,22.19,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:54.809,0.00,130.50,0.40,0.00,22.19,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:55.304,0.00,130.50,0.10,0.00,13.05,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:55.304,0.00,130.50,0.10,0.00,13.05,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:56.034,0.00,130.50,0.20,0.00,0.00,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
2026-03-23,15:00:56.034,0.00,130.50,0.20,0.00,0.00,0.00,0.00,95,0,2056112,22,17,0.00,0.00,,
