date,time,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2026-02-18,08:53:48.912,0.00,82.63,0.20,0.00,0.00,0.00,0.00,100,0,0,14,0,0.00,0.00,,
2026-02-18,08:53:50.401,0.00,132.20,0.20,0.36,47.59,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:51.909,0.00,132.20,0.00,0.00,91.22,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:51.909,0.00,132.20,0.00,0.00,91.22,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:52.528,0.00,132.20,0.00,0.00,84.61,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:52.528,0.00,132.20,0.00,0.00,84.61,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:53.124,0.00,132.20,0.20,0.00,6.61,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:53.124,0.00,132.20,0.20,0.00,6.61,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:53.619,0.00,132.20,0.20,0.00,46.27,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:53.619,0.00,132.20,0.20,0.00,46.27,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:54.348,0.00,132.20,0.00,0.00,56.85,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:54.348,0.00,132.20,0.00,0.00,56.85,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:54.955,0.00,132.20,0.10,0.00,66.10,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:54.955,0.00,132.20,0.10,0.00,66.10,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:55.574,0.00,132.20,0.10,0.00,35.69,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:55.574,0.00,132.20,0.10,0.00,35.69,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:56.168,0.00,132.20,0.20,0.00,63.46,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:56.168,0.00,132.20,0.20,0.00,63.46,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:56.654,0.00,132.20,0.10,0.00,80.64,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:56.654,0.00,132.20,0.10,0.00,80.64,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:56.958,0.00,132.20,0.20,0.00,50.24,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:57.678,0.00,132.20,0.10,0.00,10.58,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:57.678,0.00,132.20,0.10,0.00,10.58,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:58.173,0.00,132.20,0.10,0.00,-11.90,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:58.173,0.00,132.20,0.10,0.00,-11.90,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:58.791,0.00,132.20,0.10,0.00,72.71,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:58.791,0.00,132.20,0.10,0.00,72.71,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:59.398,0.00,132.20,0.10,0.00,42.30,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:53:59.398,0.00,132.20,0.10,0.00,42.30,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:00.311,0.00,132.20,0.20,0.22,29.08,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:00.311,0.00,132.20,0.20,0.22,29.08,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:00.311,0.00,132.20,0.20,0.22,29.08,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:00.917,0.00,132.20,0.20,0.00,80.64,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:00.917,0.00,132.20,0.20,0.00,80.64,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:01.649,0.00,132.20,0.10,0.00,50.24,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:01.649,0.00,132.20,0.10,0.00,50.24,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:01.829,0.00,132.20,0.00,0.00,59.49,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:02.740,0.00,132.20,0.40,0.50,66.10,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:02.740,0.00,132.20,0.40,0.50,66.10,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:02.740,0.00,132.20,0.40,0.50,66.10,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:03.358,0.00,132.20,0.00,0.00,72.71,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:03.358,0.00,132.20,0.00,0.00,72.71,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:03.650,0.00,132.20,0.00,0.00,59.49,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:04.619,0.00,132.20,0.00,0.87,115.01,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:04.619,0.00,132.20,0.00,0.87,115.01,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:04.619,0.00,132.20,0.00,0.87,115.01,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:04.878,0.00,132.20,0.00,0.00,100.47,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:05.835,0.00,132.20,0.20,0.62,81.96,0.00,0.00,100,0,0,14,11,0.00,0.00,,
2026-02-18,08:54:05.835,0.00,132.20,0.20,0.62,81.96,0.00,0.00,100,0,0,14,11,0.00,0.00,,
